treatment,projection,file,time,mV
control,nonspecific,controlbla017_5_27_21.adicht,10.30000000000043,-51.660404443879095
control,nonspecific,controlbla017_5_27_21.adicht,10.400000000000432,-51.99737012348112
control,nonspecific,controlbla017_5_27_21.adicht,10.500000000000433,-52.31993246692025
control,nonspecific,controlbla017_5_27_21.adicht,10.600000000000435,-52.61025002647255
control,nonspecific,controlbla017_5_27_21.adicht,10.700000000000436,-52.79527212380143
control,nonspecific,controlbla017_5_27_21.adicht,10.800000000000438,-52.968700361477715
control,nonspecific,controlbla017_5_27_21.adicht,10.90000000000044,-53.130653425033444
control,nonspecific,controlbla017_5_27_21.adicht,11.00000000000044,-53.28125000000064
control,nonspecific,controlbla017_5_27_21.adicht,11.100000000000442,-53.42060755221697
control,nonspecific,controlbla017_5_27_21.adicht,11.200000000000443,-53.54883866874272
control,nonspecific,controlbla017_5_27_21.adicht,11.300000000000445,-53.66605471694383
control,nonspecific,controlbla017_5_27_21.adicht,11.400000000000446,-53.77236706418625
control,nonspecific,controlbla017_5_27_21.adicht,11.500000000000448,-53.867887077835874
control,nonspecific,controlbla017_5_27_21.adicht,11.600000000000449,-53.95272612525868
control,nonspecific,controlbla017_5_27_21.adicht,11.70000000000045,-54.02699557382057
control,nonspecific,controlbla017_5_27_21.adicht,11.800000000000452,-54.0908067908875
control,nonspecific,controlbla017_5_27_21.adicht,11.900000000000453,-54.144271143825385
control,nonspecific,controlbla017_5_27_21.adicht,12.000000000000455,-54.18750000000018
control,nonspecific,controlbla017_5_27_21.adicht,12.100000000000456,-54.22061713971751
control,nonspecific,controlbla017_5_27_21.adicht,12.200000000000458,-54.24379599504191
control,nonspecific,controlbla017_5_27_21.adicht,12.300000000000459,-54.25722241097762
control,nonspecific,controlbla017_5_27_21.adicht,12.40000000000046,-54.26108223252886
control,nonspecific,controlbla017_5_27_21.adicht,12.500000000000462,-54.255561304699874
control,nonspecific,controlbla017_5_27_21.adicht,12.600000000000463,-54.240845472494904
control,nonspecific,controlbla017_5_27_21.adicht,12.700000000000465,-54.217120580918156
control,nonspecific,controlbla017_5_27_21.adicht,12.800000000000466,-54.18457247497391
control,nonspecific,controlbla017_5_27_21.adicht,12.900000000000468,-54.14338699966634
control,nonspecific,controlbla017_5_27_21.adicht,13.000000000000469,-54.093749999999744
control,nonspecific,controlbla017_5_27_21.adicht,13.10000000000047,-54.0358926389138
control,nonspecific,controlbla017_5_27_21.adicht,13.200000000000472,-53.97022735109017
control,nonspecific,controlbla017_5_27_21.adicht,13.300000000000473,-53.89721188914598
control,nonspecific,controlbla017_5_27_21.adicht,13.400000000000475,-53.81730400569835
control,nonspecific,controlbla017_5_27_21.adicht,13.500000000000476,-53.73096145336441
control,nonspecific,controlbla017_5_27_21.adicht,13.600000000000477,-53.63864198476128
control,nonspecific,controlbla017_5_27_21.adicht,13.700000000000479,-53.540803352506096
control,nonspecific,controlbla017_5_27_21.adicht,13.80000000000048,-53.43790330921597
control,nonspecific,controlbla017_5_27_21.adicht,13.900000000000482,-53.330399607508056
control,nonspecific,controlbla017_5_27_21.adicht,14.000000000000483,-53.21874999999946
control,nonspecific,controlbla017_5_27_21.adicht,14.100000000000485,-53.10334355462566
control,nonspecific,controlbla017_5_27_21.adicht,14.200000000000486,-52.98429460059556
control,nonspecific,controlbla017_5_27_21.adicht,14.300000000000487,-52.86164878243645
control,nonspecific,controlbla017_5_27_21.adicht,14.400000000000489,-52.73545174467554
control,nonspecific,controlbla017_5_27_21.adicht,14.50000000000049,-52.60574913184011
control,nonspecific,controlbla017_5_27_21.adicht,14.600000000000492,-52.47258658845743
control,nonspecific,controlbla017_5_27_21.adicht,14.700000000000493,-52.336009759054754
control,nonspecific,controlbla017_5_27_21.adicht,14.800000000000495,-52.19606428815931
control,nonspecific,controlbla017_5_27_21.adicht,14.900000000000496,-52.0527958202984
control,nonspecific,controlbla017_5_27_21.adicht,15.000000000000497,-51.90624999999926
control,nonspecific,controlbla017_5_27_21.adicht,15.100000000000499,-51.756514392580236
control,nonspecific,controlbla017_5_27_21.adicht,15.2000000000005,-51.6038442465241
control,nonspecific,controlbla017_5_27_21.adicht,15.300000000000502,-51.44853673110467
control,nonspecific,controlbla017_5_27_21.adicht,15.400000000000503,-51.29088901559579
control,nonspecific,controlbla017_5_27_21.adicht,15.500000000000504,-51.1311982692713
control,nonspecific,controlbla017_5_27_21.adicht,15.600000000000506,-50.969761661405045
control,nonspecific,controlbla017_5_27_21.adicht,15.700000000000507,-50.80687636127086
control,nonspecific,controlbla017_5_27_21.adicht,15.800000000000509,-50.642839538142596
control,nonspecific,controlbla017_5_27_21.adicht,15.90000000000051,-50.477948361294075
control,nonspecific,controlbla017_5_27_21.adicht,16.00000000000051,-50.31249999999915
control,nonspecific,controlbla017_5_27_21.adicht,16.100000000000513,-50.14672387504891
control,nonspecific,controlbla017_5_27_21.adicht,16.200000000000514,-49.9805784133035
control,nonspecific,controlbla017_5_27_21.adicht,16.300000000000516,-49.813954293140256
control,nonspecific,controlbla017_5_27_21.adicht,16.400000000000517,-49.6467421929366
control,nonspecific,controlbla017_5_27_21.adicht,16.50000000000052,-49.47883279106991
control,nonspecific,controlbla017_5_27_21.adicht,16.60000000000052,-49.31011676591754
control,nonspecific,controlbla017_5_27_21.adicht,16.70000000000052,-49.140484795856906
control,nonspecific,controlbla017_5_27_21.adicht,16.800000000000523,-48.969827559265354
control,nonspecific,controlbla017_5_27_21.adicht,16.900000000000524,-48.7980357345203
control,nonspecific,controlbla017_5_27_21.adicht,17.000000000000526,-48.62499999999909
control,nonspecific,controlbla017_5_27_21.adicht,17.100000000000527,-48.450683857219
control,nonspecific,controlbla017_5_27_21.adicht,17.20000000000053,-48.27534210025681
control,nonspecific,controlbla017_5_27_21.adicht,17.30000000000053,-48.09930234632912
control,nonspecific,controlbla017_5_27_21.adicht,17.40000000000053,-47.922892212652584
control,nonspecific,controlbla017_5_27_21.adicht,17.500000000000533,-47.746439316443826
control,nonspecific,controlbla017_5_27_21.adicht,17.600000000000534,-47.5702712749195
control,nonspecific,controlbla017_5_27_21.adicht,17.700000000000536,-47.39471570529622
control,nonspecific,controlbla017_5_27_21.adicht,17.800000000000537,-47.22010022479064
control,nonspecific,controlbla017_5_27_21.adicht,17.90000000000054,-47.046752450619366
control,nonspecific,controlbla017_5_27_21.adicht,18.00000000000054,-46.874999999999076
control,nonspecific,controlbla017_5_27_21.adicht,18.10000000000054,-46.705103196069615
control,nonspecific,controlbla017_5_27_21.adicht,18.200000000000543,-46.53705318566381
control,nonspecific,controlbla017_5_27_21.adicht,18.300000000000544,-46.37077382153777
control,nonspecific,controlbla017_5_27_21.adicht,18.400000000000546,-46.20618895644755
control,nonspecific,controlbla017_5_27_21.adicht,18.500000000000547,-46.04322244314925
control,nonspecific,controlbla017_5_27_21.adicht,18.60000000000055,-45.881798134398935
control,nonspecific,controlbla017_5_27_21.adicht,18.70000000000055,-45.72183988295268
control,nonspecific,controlbla017_5_27_21.adicht,18.80000000000055,-45.56327154156658
control,nonspecific,controlbla017_5_27_21.adicht,18.900000000000553,-45.4060169629967
control,nonspecific,controlbla017_5_27_21.adicht,19.000000000000554,-45.24999999999913
control,nonspecific,controlbla017_5_27_21.adicht,19.100000000000556,-45.095184608497114
control,nonspecific,controlbla017_5_27_21.adicht,19.200000000000557,-44.94169515708252
control,nonspecific,controlbla017_5_27_21.adicht,19.30000000000056,-44.78969611751442
control,nonspecific,controlbla017_5_27_21.adicht,19.40000000000056,-44.639351961551846
control,nonspecific,controlbla017_5_27_21.adicht,19.50000000000056,-44.49082716095385
control,nonspecific,controlbla017_5_27_21.adicht,19.600000000000563,-44.34428618747948
control,nonspecific,controlbla017_5_27_21.adicht,19.700000000000564,-44.19989351288778
control,nonspecific,controlbla017_5_27_21.adicht,19.800000000000566,-44.05781360893781
control,nonspecific,controlbla017_5_27_21.adicht,19.900000000000567,-43.9182109473886
control,nonspecific,controlbla017_5_27_21.adicht,20.00000000000057,-43.78124999999923
control,nonspecific,controlbla017_5_27_21.adicht,20.10000000000057,-43.64706461993682
control,nonspecific,controlbla017_5_27_21.adicht,20.20000000000057,-43.51566618600101
control,nonspecific,controlbla017_5_27_21.adicht,20.300000000000573,-43.38703545839954
control,nonspecific,controlbla017_5_27_21.adicht,20.400000000000574,-43.26115319734009
control,nonspecific,controlbla017_5_27_21.adicht,20.500000000000576,-43.13800016303044
control,nonspecific,controlbla017_5_27_21.adicht,20.600000000000577,-43.0175571156783
control,nonspecific,controlbla017_5_27_21.adicht,20.70000000000058,-42.89980481549139
control,nonspecific,controlbla017_5_27_21.adicht,20.80000000000058,-42.78472402267745
control,nonspecific,controlbla017_5_27_21.adicht,20.90000000000058,-42.672295497444196
control,nonspecific,controlbla017_5_27_21.adicht,21.000000000000583,-42.562499999999375
control,nonspecific,controlbla017_5_27_21.adicht,21.100000000000584,-42.45533816175108
control,nonspecific,controlbla017_5_27_21.adicht,21.200000000000585,-42.35089009890898
control,nonspecific,controlbla017_5_27_21.adicht,21.300000000000587,-42.249255798883105
control,nonspecific,controlbla017_5_27_21.adicht,21.40000000000059,-42.15053524908349
control,nonspecific,controlbla017_5_27_21.adicht,21.50000000000059,-42.05482843692019
control,nonspecific,controlbla017_5_27_21.adicht,21.60000000000059,-41.96223534980322
control,nonspecific,controlbla017_5_27_21.adicht,21.700000000000593,-41.87285597514263
control,nonspecific,controlbla017_5_27_21.adicht,21.800000000000594,-41.786790300348464
control,nonspecific,controlbla017_5_27_21.adicht,21.900000000000595,-41.70413831283076
control,nonspecific,controlbla017_5_27_21.adicht,22.000000000000597,-41.624999999999545
control,nonspecific,controlbla017_5_27_21.adicht,22.1000000000006,-41.5493952330552
control,nonspecific,controlbla017_5_27_21.adicht,22.2000000000006,-41.477023418359515
control,nonspecific,controlbla017_5_27_21.adicht,22.3000000000006,-41.40750384606458
control,nonspecific,controlbla017_5_27_21.adicht,22.400000000000603,-41.34045580632255
control,nonspecific,controlbla017_5_27_21.adicht,22.500000000000604,-41.27549858928551
control,nonspecific,controlbla017_5_27_21.adicht,22.600000000000605,-41.21225148510561
control,nonspecific,controlbla017_5_27_21.adicht,22.700000000000607,-41.15033378393495
control,nonspecific,controlbla017_5_27_21.adicht,22.80000000000061,-41.08936477592566
control,nonspecific,controlbla017_5_27_21.adicht,22.90000000000061,-41.02896375122984
control,nonspecific,controlbla017_5_27_21.adicht,23.00000000000061,-40.96874999999964
control,nonspecific,controlbla017_5_27_21.adicht,23.100000000000612,-40.90848715602537
control,nonspecific,controlbla017_5_27_21.adicht,23.200000000000614,-40.84851622765032
control,nonspecific,controlbla017_5_27_21.adicht,23.300000000000615,-40.78932256685597
control,nonspecific,controlbla017_5_27_21.adicht,23.400000000000617,-40.73139152562381
control,nonspecific,controlbla017_5_27_21.adicht,23.500000000000618,-40.675208455935305
control,nonspecific,controlbla017_5_27_21.adicht,23.60000000000062,-40.62125870977197
control,nonspecific,controlbla017_5_27_21.adicht,23.70000000000062,-40.570027639115246
control,nonspecific,controlbla017_5_27_21.adicht,23.800000000000622,-40.52200059594665
control,nonspecific,controlbla017_5_27_21.adicht,23.900000000000624,-40.47766293224766
control,nonspecific,controlbla017_5_27_21.adicht,24.000000000000625,-40.43749999999977
control,nonspecific,controlbla017_5_27_21.adicht,24.100000000000627,-40.401843642841186
control,nonspecific,controlbla017_5_27_21.adicht,24.200000000000628,-40.37041167103711
control,nonspecific,controlbla017_5_27_21.adicht,24.30000000000063,-40.34276838650948
control,nonspecific,controlbla017_5_27_21.adicht,24.40000000000063,-40.31847809118027
control,nonspecific,controlbla017_5_27_21.adicht,24.500000000000632,-40.29710508697137
control,nonspecific,controlbla017_5_27_21.adicht,24.600000000000634,-40.27821367580476
control,nonspecific,controlbla017_5_27_21.adicht,24.700000000000635,-40.26136815960236
control,nonspecific,controlbla017_5_27_21.adicht,24.800000000000637,-40.24613284028613
control,nonspecific,controlbla017_5_27_21.adicht,24.900000000000638,-40.232072019778
control,nonspecific,controlbla017_5_27_21.adicht,25.00000000000064,-40.218749999999915
control,nonspecific,controlbla017_5_27_21.adicht,25.10000000000064,-40.20582577260863
control,nonspecific,controlbla017_5_27_21.adicht,25.200000000000642,-40.19333708820006
control,nonspecific,controlbla017_5_27_21.adicht,25.300000000000644,-40.18141638710501
control,nonspecific,controlbla017_5_27_21.adicht,25.400000000000645,-40.17019610965417
control,nonspecific,controlbla017_5_27_21.adicht,25.500000000000647,-40.15980869617832
control,nonspecific,controlbla017_5_27_21.adicht,25.600000000000648,-40.1503865870082
control,nonspecific,controlbla017_5_27_21.adicht,25.70000000000065,-40.14206222247456
control,nonspecific,controlbla017_5_27_21.adicht,25.80000000000065,-40.13496804290814
control,nonspecific,controlbla017_5_27_21.adicht,25.900000000000652,-40.12923648863969
control,nonspecific,controlbla017_5_27_21.adicht,26.000000000000654,-40.12499999999998
control,nonspecific,controlbla017_5_27_21.adicht,26.100000000000655,-40.12235326672378
control,nonspecific,controlbla017_5_27_21.adicht,26.200000000000657,-40.121239976162116
control,nonspecific,controlbla017_5_27_21.adicht,26.300000000000658,-40.12156606507006
control,nonspecific,controlbla017_5_27_21.adicht,26.40000000000066,-40.12323747020267
control,nonspecific,controlbla017_5_27_21.adicht,26.50000000000066,-40.12616012831501
control,nonspecific,controlbla017_5_27_21.adicht,26.600000000000662,-40.13023997616215
control,nonspecific,controlbla017_5_27_21.adicht,26.700000000000664,-40.13538295049916
control,nonspecific,controlbla017_5_27_21.adicht,26.800000000000665,-40.141494988081114
control,nonspecific,controlbla017_5_27_21.adicht,26.900000000000666,-40.14848202566304
control,nonspecific,controlbla017_5_27_21.adicht,27.000000000000668,-40.15625000000005
control,nonspecific,controlbla017_5_27_21.adicht,27.10000000000067,-40.164729910496185
control,nonspecific,controlbla017_5_27_21.adicht,27.20000000000067,-40.17395300715142
control,nonspecific,controlbla017_5_27_21.adicht,27.300000000000672,-40.18397560261478
control,nonspecific,controlbla017_5_27_21.adicht,27.400000000000674,-40.194854009535234
control,nonspecific,controlbla017_5_27_21.adicht,27.500000000000675,-40.206644540561754
control,nonspecific,controlbla017_5_27_21.adicht,27.600000000000676,-40.21940350834335
control,nonspecific,controlbla017_5_27_21.adicht,27.700000000000678,-40.233187225529
control,nonspecific,controlbla017_5_27_21.adicht,27.80000000000068,-40.248052004767686
control,nonspecific,controlbla017_5_27_21.adicht,27.90000000000068,-40.2640541587084
control,nonspecific,controlbla017_5_27_21.adicht,28.000000000000682,-40.28125000000012
control,nonspecific,controlbla017_5_27_21.adicht,28.100000000000684,-40.29969584129186
control,nonspecific,controlbla017_5_27_21.adicht,28.200000000000685,-40.319447995232565
control,nonspecific,controlbla017_5_27_21.adicht,28.300000000000686,-40.34056277447126
